auction_id,starting_price,current_bid,bidders,total_bids,avg_increment,bid_velocity,auction_duration,time_remaining,final_price,winner_id,will_win
491,965,2061,20,97,97,8.0,165,42,4032,15,0
492,1278,3409,18,89,129,8.0,85,47,5060,9,1
493,627,1826,10,75,63,8.0,282,40,2337,14,1
494,457,1677,19,86,46,8.0,151,63,2155,6,1
495,981,2451,3,50,99,8.0,298,97,2911,3,1
496,771,2065,12,50,78,8.0,42,26,2629,19,1
497,1208,1300,18,78,122,8.0,64,60,3032,10,0
498,247,247,19,91,25,8.0,149,35,964,19,0
499,1951,6901,16,97,197,8.0,266,99,8382,14,1
500,1973,5101,8,46,200,8.0,179,95,5650,20,1
501,1426,1614,17,96,144,8.0,227,9,4238,18,0
502,1118,1891,2,19,113,7.891575557775595,144,97,1943,3,0
503,688,2274,19,87,69,8.0,40,73,2907,2,1
504,1646,4391,9,55,166,8.0,204,99,4944,5,1
505,1400,5238,8,49,142,8.0,201,77,5533,3,1
506,408,922,3,19,41,8.0,49,12,1114,3,1
507,1830,2244,13,55,185,8.0,76,75,3963,10,0
508,1662,2976,17,87,168,8.0,158,72,5317,8,0
509,1904,2298,10,63,193,8.0,150,16,3806,4,0
510,1478,3812,12,78,149,8.0,233,75,5190,5,1
511,1265,3232,16,83,128,8.0,134,67,4368,12,1
512,894,960,4,37,90,8.0,209,99,1470,14,0
513,1872,2824,14,79,189,8.0,220,61,5225,12,0
514,1745,7660,14,73,176,8.0,204,41,8120,5,1
515,185,825,3,33,18,8.0,190,95,890,17,1
516,150,310,7,58,15,8.0,247,62,660,20,1
517,815,1088,7,53,82,8.0,207,34,1952,19,0
518,1640,2455,13,83,166,8.0,255,2,4735,3,0
519,1975,2175,5,48,200,8.0,201,75,3492,16,0
520,385,430,6,40,39,8.0,72,11,829,3,0
521,1228,1860,9,44,124,8.0,113,92,2596,15,0
522,823,2092,7,38,83,8.0,119,96,2318,7,1
523,1942,6678,4,16,196,8.0,55,23,4975,13,1
524,1700,2354,9,66,172,8.0,216,11,4347,19,1
525,1692,3965,20,103,171,8.0,190,59,6636,5,0
526,990,1105,12,64,100,8.0,189,21,2168,20,0
527,888,2753,19,99,90,8.0,159,54,3741,3,1
528,619,1482,11,57,62,8.0,176,41,1929,7,1
529,207,778,13,61,20,8.0,32,79,939,1,1
530,1742,7080,9,48,176,8.0,55,99,6477,8,1
531,1644,2796,20,109,166,8.0,214,45,5767,17,0
532,1999,4565,17,77,202,8.0,100,68,5967,4,0
533,1993,5263,19,79,202,8.0,59,34,6883,15,1
534,1155,5183,10,49,117,8.0,118,86,4985,14,1
535,1561,6537,5,27,158,8.0,98,3,5572,14,1
536,1895,8316,10,51,192,8.0,37,49,7285,4,1
537,1714,4314,3,25,173,8.0,140,17,4082,10,1
538,569,2563,10,46,57,8.0,37,17,2565,4,1
539,956,956,10,46,96,8.0,30,53,1756,10,0
540,345,1513,19,98,35,8.0,243,30,1962,19,1
541,1912,2891,12,64,193,8.0,115,45,4938,17,0
542,1251,5534,14,77,126,8.0,183,30,5529,18,1
543,534,1326,7,41,54,8.0,110,45,1593,14,1
544,1376,4051,10,75,139,8.0,281,28,5109,11,1
545,1274,5298,17,89,129,8.0,226,80,6081,2,1
546,780,3466,5,34,79,8.0,129,55,3081,14,1
547,315,453,3,28,32,8.0,86,16,775,18,1
548,1375,4201,8,45,139,8.0,67,0,4025,10,1
549,1088,3661,16,88,110,8.0,235,1,4568,20,1
550,1567,5360,7,39,158,8.0,152,42,4693,13,1
551,1088,1717,12,61,110,8.0,92,31,2918,20,0
552,1719,1820,18,108,174,8.0,278,26,5124,4,0
553,1148,2517,5,40,116,8.0,135,62,2891,10,1
554,1165,4433,20,99,118,8.0,176,81,5721,4,1
555,1765,7753,8,61,179,8.0,261,6,7330,20,1
556,866,2118,12,69,87,8.0,255,10,2969,12,1
557,354,1483,14,81,35,8.0,202,36,1847,17,1
558,154,537,4,48,15,8.0,269,44,820,3,1
559,1534,1897,15,84,155,8.0,287,39,4324,12,0
560,1278,2657,3,44,129,8.0,282,63,3015,5,1
561,1437,5110,19,91,145,8.0,124,8,5462,12,1
562,504,1238,6,32,51,8.0,137,49,1436,15,1
563,359,1158,14,62,36,8.0,94,81,1589,14,1
564,127,460,14,89,12,8.0,255,92,846,14,1
565,766,3393,15,63,77,8.0,62,56,3329,16,1
566,1220,5124,13,64,123,8.0,125,13,4998,7,1
567,845,1752,14,64,85,8.0,32,72,2485,9,0
568,931,3510,19,96,94,8.0,190,79,4794,18,1
569,1817,3959,14,73,184,8.0,207,19,4547,1,1
570,761,2430,5,38,77,8.0,97,67,2309,15,1
571,1076,1106,11,68,109,8.0,228,93,2424,4,0
572,1588,5880,6,33,161,8.0,133,71,5322,10,1
573,853,3812,19,92,86,8.0,114,41,4334,17,1
574,1281,3581,9,72,129,8.0,288,44,4051,9,1
575,1738,7389,15,75,176,8.0,188,7,7647,9,1
576,1904,7671,3,28,193,8.0,98,52,6176,4,1
577,379,379,9,69,38,8.0,295,80,1071,12,0
578,1860,2105,17,77,188,8.0,134,97,4931,14,0
579,1035,2498,8,48,104,8.0,204,39,2683,19,1
580,590,1050,4,44,59,8.0,225,43,1550,15,1
581,972,2225,5,39,98,8.0,144,5,2272,20,1
582,1962,5276,8,49,198,8.0,174,77,5996,4,1
583,1035,2659,5,26,105,8.0,94,71,2432,5,1
584,724,1014,10,52,73,8.0,155,40,1599,15,0
585,1303,1758,18,86,132,8.0,113,70,3772,9,0
586,556,1296,18,84,56,8.0,177,62,2198,9,0
587,244,819,15,84,24,8.0,210,76,1354,6,1
588,344,1030,15,85,34,8.0,195,31,1552,11,1
589,343,383,14,84,34,8.0,239,65,1152,14,0
590,388,717,5,20,39,8.0,41,62,846,13,1
591,363,849,14,57,36,8.0,51,9,1218,14,1
592,1317,2674,18,79,133,8.0,85,28,3897,6,0
593,445,1093,16,93,45,8.0,296,86,2035,15,0
594,756,1834,19,102,76,8.0,246,15,3148,11,1
595,1803,7002,12,70,182,8.0,279,37,6983,10,1
596,1000,3889,5,36,101,8.0,103,22,3309,16,1
597,1368,5853,12,65,138,8.0,184,14,5902,7,1
598,427,1170,11,67,43,8.0,179,13,1646,1,1
599,465,848,14,78,47,8.0,183,34,1745,16,0
600,177,596,9,66,18,8.0,223,80,930,2,1
601,420,1527,14,71,42,8.0,136,96,1929,17,1
602,629,1315,10,66,63,8.0,212,57,2120,20,1
603,436,1680,2,28,44,6.679369769933747,242,63,1513,13,1
604,268,904,2,22,27,8.0,108,77,942,7,1
605,329,1445,16,95,33,8.0,285,66,1881,1,1
606,975,2026,5,45,98,8.0,169,84,2482,2,1
607,492,2073,2,34,49,8.0,227,88,1883,18,1
608,792,1652,13,72,80,8.0,226,62,2462,19,0
609,1056,4232,12,71,107,8.0,182,53,4434,14,1
610,1411,2842,20,92,143,8.0,117,39,5017,5,0
611,174,727,16,80,17,8.0,210,46,1046,2,1
612,1618,1618,11,56,164,8.0,53,34,3384,8,0
613,1293,2972,2,33,131,6.567370343537366,294,42,3008,4,1
614,255,255,4,18,25,8.0,79,89,496,5,0
615,1759,4060,15,79,178,8.0,104,97,5628,2,0
616,1849,4365,16,94,187,8.0,287,36,6585,18,1
617,216,898,2,11,21,8.0,80,22,846,12,1
618,626,2353,11,54,63,8.0,75,7,2398,19,1
619,1631,2914,2,38,165,8.0,247,83,3756,8,0
620,1521,5920,16,74,154,8.0,97,87,6813,9,1
621,450,663,4,30,45,8.0,55,45,984,7,0
622,497,1673,13,60,50,8.0,91,54,1947,6,1
623,803,1468,20,101,81,8.0,269,73,2807,7,0
624,1020,4467,17,76,103,8.0,105,37,5036,7,1
625,1274,5423,9,64,129,8.0,217,20,5960,9,1
626,800,1535,15,70,81,8.0,136,11,2464,18,1
627,978,978,19,87,99,8.0,100,23,2602,2,0
628,1520,4857,2,20,154,8.0,68,64,3839,8,1
629,169,237,3,36,17,7.451508145139583,292,34,498,4,0
630,579,715,13,73,58,8.0,170,86,1788,3,0
631,1455,6049,18,76,147,8.0,60,8,6524,3,1
632,1800,5196,3,25,182,8.0,83,41,4378,11,1
633,1072,4562,18,84,108,8.0,139,25,5024,8,1
634,1111,1976,8,46,112,8.0,176,88,2714,10,0
635,303,616,7,34,30,8.0,79,80,871,19,0
636,950,4053,7,36,96,8.0,104,98,3580,15,1
637,1111,2722,9,59,112,8.0,241,11,3031,8,1
638,560,933,6,41,56,8.0,142,78,1405,7,0
639,611,1428,16,75,62,8.0,30,12,2352,5,1
640,816,1714,8,42,82,8.0,44,15,2066,5,1
641,138,513,4,32,14,8.0,148,3,699,2,1
642,711,1652,11,50,72,8.0,46,46,1994,17,1
643,501,544,4,19,50,8.0,76,12,777,5,0
644,722,2196,15,79,73,8.0,226,34,2877,12,1
645,327,1339,4,36,33,8.0,159,27,1239,18,1
646,1792,7486,2,22,181,7.8862580622992144,160,97,6102,17,1
647,1227,3172,2,31,124,8.0,191,65,2854,20,1
648,1390,1390,20,110,140,8.0,242,41,4877,16,0
649,1599,4833,5,22,162,8.0,72,87,3939,11,1
650,1047,2649,3,27,106,8.0,76,6,2363,18,1
651,265,1135,12,62,26,8.0,62,33,1379,13,1
652,1120,4569,13,83,113,8.0,282,51,5185,15,1
653,1214,5016,14,83,123,8.0,185,5,5882,9,1
654,1516,5604,17,69,153,8.0,55,14,5629,2,1
655,920,1586,17,82,93,8.0,89,89,2941,16,0
656,342,1004,20,111,34,8.0,225,17,1804,10,1
657,639,2512,10,39,64,8.0,37,92,2324,7,1
658,789,2930,17,92,80,8.0,225,9,3628,11,1
659,1327,5107,8,63,134,8.0,276,88,5127,2,1
660,1184,3040,14,69,120,8.0,45,45,3978,9,1
661,776,1384,5,37,78,8.0,80,57,1734,8,1
662,1974,2040,14,62,200,8.0,30,28,4388,17,0
663,1250,2289,9,36,126,8.0,59,27,2575,9,1
664,550,550,3,27,55,8.0,196,49,940,13,0
665,293,589,8,40,29,8.0,42,35,879,18,1
666,390,1688,12,61,39,8.0,144,7,1830,2,1
667,567,1015,18,91,57,8.0,165,35,1960,19,0
668,405,1719,15,91,41,8.0,274,25,2279,5,1
669,454,1999,14,70,46,8.0,158,84,2387,10,1
670,641,757,16,71,65,8.0,68,83,1783,6,0
671,429,1633,10,50,43,8.0,108,14,1767,15,1
672,1803,7775,4,45,182,8.0,211,73,6967,18,1
673,252,398,14,62,25,8.0,60,45,894,11,0
674,1096,2439,14,61,111,8.0,92,86,3356,13,1
675,879,3431,10,78,89,8.0,298,27,3537,9,1
676,1966,2596,19,86,199,8.0,31,8,5199,2,0
677,312,898,6,35,31,8.0,71,80,1072,17,1
678,855,1449,12,81,86,8.0,257,86,2853,11,0
679,1941,7050,3,19,196,8.0,57,84,5344,2,1
680,1744,5389,18,75,176,8.0,39,32,6334,14,1
681,1652,5098,5,34,167,8.0,62,3,4904,7,1
682,590,2472,19,95,59,8.0,217,13,3067,10,1
683,424,1396,9,66,43,8.0,298,91,1692,20,1
684,1370,1843,20,101,138,8.0,189,36,4355,7,0
685,1865,2693,13,59,189,8.0,63,88,4477,2,0
686,1157,2102,12,55,117,8.0,79,98,3095,7,0
687,1186,1186,17,81,120,8.0,175,39,3060,6,0
688,631,1359,6,43,64,8.0,223,77,1669,2,1
689,1562,3462,4,44,158,8.0,208,16,3779,12,1
690,455,1559,13,71,46,8.0,185,38,1910,3,1
691,714,1440,16,98,72,8.0,296,70,2643,18,0
692,908,3605,17,83,92,8.0,83,20,4334,15,1
693,1064,2364,14,58,107,8.0,76,31,3251,5,1
694,560,2521,8,65,56,8.0,261,56,2622,7,1
695,318,813,16,69,32,8.0,108,69,1208,11,1
696,1260,5145,4,24,127,8.0,119,35,4556,19,1
697,648,1048,13,77,65,8.0,178,37,1885,14,0
698,1204,1204,9,54,122,8.0,132,10,2264,1,0
699,393,1061,13,70,39,8.0,107,98,1502,7,1
700,1014,2743,19,102,102,8.0,277,61,4630,6,1
701,1111,4818,4,30,112,8.0,64,53,3837,15,1
702,198,302,13,73,20,8.0,139,21,844,1,0
703,739,1131,3,21,74,8.0,30,48,1362,7,0
704,355,835,15,81,36,8.0,248,44,1441,19,1
705,220,598,15,70,22,8.0,75,25,990,3,1
706,1980,6288,5,44,200,8.0,238,44,6187,13,1
707,712,1347,18,75,72,8.0,70,20,2242,13,0
708,1638,2917,16,82,166,8.0,142,71,5076,8,0
709,583,2282,17,94,59,8.0,226,90,2642,11,1
710,1394,3671,6,31,141,8.0,103,0,3555,12,1
711,1544,6558,18,92,156,8.0,114,55,7700,14,1
712,1231,4099,8,59,124,8.0,210,73,4393,7,1
713,995,1026,16,69,100,8.0,80,90,2330,14,0
714,882,1056,18,103,89,8.0,286,35,2772,9,0
715,762,3064,13,68,77,8.0,80,90,3554,6,1
716,1866,2947,12,80,189,8.0,232,82,4918,6,0
717,1678,2385,20,105,170,8.0,246,52,5528,11,0
718,1933,7897,12,66,196,8.0,131,25,8648,16,1
719,336,1456,3,28,34,8.0,72,65,1336,14,1
720,1488,4783,16,76,150,8.0,74,26,6409,10,1
721,1882,2213,6,50,190,8.0,296,34,3739,7,0
722,444,444,19,103,45,8.0,225,46,1421,5,0
723,226,682,17,78,22,8.0,151,49,1090,3,1
724,1508,1535,5,34,152,8.0,99,18,2085,8,0
725,1191,3370,11,45,120,8.0,35,69,3450,14,1
726,1699,3886,3,32,172,8.0,211,99,3561,16,1
727,365,365,16,95,37,8.0,288,24,1353,5,0
728,1611,6975,5,23,163,8.0,58,55,4979,4,1
729,483,483,17,95,48,8.0,233,45,1608,4,0
730,410,867,8,35,41,8.0,71,30,1087,7,1
731,412,1558,13,71,41,8.0,243,41,1960,5,1
732,1647,7259,4,28,167,8.0,130,73,6056,19,1
733,1363,1363,18,91,138,8.0,222,41,3711,12,0
734,1093,4722,10,71,110,8.0,280,50,4939,8,1
735,781,1598,9,52,79,8.0,197,47,2014,7,1
736,1766,2449,7,52,179,8.0,278,55,3920,10,0
737,845,3253,16,69,85,8.0,93,29,3590,1,1
738,1651,5248,11,80,167,8.0,294,50,6548,15,1
739,934,1090,7,51,94,8.0,265,13,2161,2,0
740,816,2520,16,72,82,8.0,59,74,3066,9,1
741,979,3741,15,75,99,8.0,141,11,4437,8,1
742,672,1904,20,104,68,8.0,280,78,2960,5,1
743,1520,3143,14,58,154,8.0,51,82,3687,20,0
744,1055,1678,15,83,106,8.0,152,1,3031,7,0
745,541,1935,4,40,54,8.0,225,83,1902,4,1
746,1809,4119,5,31,183,8.0,39,64,4483,10,1
747,829,3216,15,91,84,8.0,233,9,3878,5,1
748,1132,4109,15,76,114,8.0,127,99,4257,17,1
749,1822,6530,9,47,184,8.0,97,61,6021,14,1
750,1286,4806,11,66,130,8.0,185,40,5433,14,1
751,322,919,10,52,32,8.0,176,88,1172,11,1
752,1885,6947,15,81,191,8.0,265,4,7634,10,1
753,1292,5237,9,59,131,8.0,212,71,5145,10,1
754,736,1408,12,68,74,8.0,143,14,2221,13,1
755,364,631,11,66,36,8.0,205,55,1204,8,0
756,1608,4017,19,104,163,8.0,232,9,6430,8,1
757,1278,3636,5,56,129,8.0,283,67,3859,13,1
758,1113,1113,5,38,112,8.0,220,46,1944,10,0
759,1798,2648,13,75,182,8.0,176,0,4727,7,0
760,1598,1598,19,91,162,8.0,130,7,4116,14,0
761,388,1117,9,58,39,8.0,270,70,1478,3,1
762,692,2528,4,39,70,8.0,243,39,2598,13,1
763,572,2207,19,85,58,8.0,50,67,2816,6,1
764,1513,4338,8,52,153,8.0,218,38,4747,14,1
765,163,163,2,32,16,8.0,175,36,451,19,0
766,1182,3531,14,69,119,8.0,57,85,4302,8,1
767,1548,3527,4,36,157,8.0,182,85,3432,2,1
768,1765,6958,4,26,179,8.0,81,91,5453,10,1
769,749,1728,16,90,76,8.0,221,82,2777,1,0
770,1660,5740,20,96,168,8.0,105,12,6980,18,1
771,310,471,5,25,31,8.0,70,6,712,10,1
772,1708,7202,14,57,173,8.0,52,5,6540,5,1
773,342,647,14,81,34,8.0,162,98,1285,3,0
774,854,854,16,72,86,8.0,83,50,2122,5,0
775,1614,1779,20,111,163,8.0,260,11,4887,20,0
776,384,634,17,78,39,8.0,30,54,1444,2,0
777,535,756,8,55,54,8.0,257,71,1343,12,0
778,1472,2215,4,29,149,8.0,170,9,2599,10,1
779,1468,4320,3,42,148,8.0,278,34,4094,1,1
780,1318,3363,19,87,133,8.0,85,18,4622,10,1
781,1418,4872,12,54,143,8.0,57,97,5017,15,1
782,1131,4212,2,23,114,7.175151193520664,198,31,3442,16,1
783,578,1568,17,87,58,8.0,220,69,2483,2,1
784,756,2265,18,88,76,8.0,130,91,3207,5,1
785,445,1633,17,73,45,8.0,33,86,1977,1,1
786,1826,2068,11,62,185,8.0,139,39,4116,18,0
787,1208,2907,18,85,122,8.0,93,31,4194,17,1
788,861,2373,4,24,87,8.0,123,80,2158,14,1
789,977,2945,19,91,99,8.0,166,20,3901,14,1
790,1899,5333,20,97,192,8.0,219,71,7433,2,1
791,391,821,15,94,39,8.0,290,83,1522,17,0
792,1213,2262,3,27,123,8.0,68,84,2299,13,1
793,1061,2579,13,79,107,8.0,213,0,3842,5,1
794,1261,1320,12,52,127,8.0,92,49,2524,17,0
795,134,341,18,83,13,8.0,89,35,765,19,1
796,1757,7683,7,57,178,8.0,201,97,7610,1,1
797,1871,1871,20,110,189,8.0,239,54,5626,17,0
798,1173,1603,14,94,118,8.0,294,42,3573,1,0
799,1423,4459,8,56,144,8.0,237,24,4472,20,1
800,1852,6331,12,53,187,8.0,72,84,6692,9,1
801,1443,3693,8,38,146,8.0,90,31,3912,4,1
802,389,1634,14,76,39,8.0,235,82,1913,1,1
803,1194,3085,14,80,121,8.0,172,89,4299,20,1
804,1252,1509,2,19,127,8.0,109,5,1653,6,1
805,905,2330,20,99,91,8.0,157,50,3461,10,1
806,1499,4054,20,113,151,8.0,277,42,6172,13,1
807,1875,4475,16,90,190,8.0,234,39,6418,13,1
808,1858,7776,15,81,188,8.0,151,37,7729,5,1
809,956,2461,4,46,96,8.0,294,53,2504,20,1
810,315,1059,5,51,31,8.0,244,13,1190,20,1
811,1971,5286,8,31,199,8.0,31,87,4841,19,1
812,1693,5908,2,14,171,8.0,60,55,4341,15,1
813,336,405,20,99,34,8.0,179,34,1312,18,0
814,1849,7946,4,29,187,8.0,124,24,6785,18,1
815,1752,5369,16,94,177,8.0,249,61,6822,10,1
816,1085,2105,14,79,110,8.0,271,78,3247,1,0
817,1223,2034,15,70,124,8.0,94,44,3595,14,0
818,858,3028,8,64,86,8.0,236,98,3520,2,1
819,204,365,2,31,20,8.0,174,53,579,13,1
820,736,1813,14,72,74,8.0,135,97,2601,11,0
821,1625,5009,5,49,164,8.0,242,96,5382,2,1
822,108,432,13,76,11,8.0,182,59,737,14,1
823,733,2837,8,61,74,8.0,201,58,3035,16,1
824,856,2799,3,13,86,8.0,46,10,2151,1,1
825,1121,1995,18,95,113,8.0,188,92,3732,3,0
826,1847,2585,2,16,187,8.0,111,80,2646,19,0
827,758,2136,15,85,76,8.0,163,50,2824,8,1
828,759,3083,2,25,76,8.0,89,30,2717,1,1
829,1501,3469,4,34,152,8.0,195,83,3409,13,1
830,959,3383,12,57,97,8.0,69,29,3752,12,1
831,526,2043,8,43,53,8.0,63,54,2115,13,1
832,959,1699,10,43,97,8.0,80,19,2225,8,1
833,367,1605,4,42,37,8.0,250,80,1489,2,1
834,435,758,2,12,44,8.0,39,75,850,2,1
835,1046,3120,20,100,106,8.0,226,29,4618,13,1
836,895,2931,3,16,90,8.0,45,11,2512,11,1
837,1838,5231,6,37,186,8.0,189,17,4634,19,1
838,788,2444,18,99,79,8.0,238,61,3706,9,1
839,1203,1902,20,94,121,8.0,92,15,4193,2,0
840,1301,1735,6,30,131,8.0,82,32,2096,5,0
841,124,124,15,75,12,8.0,108,83,610,20,0
842,1360,4153,11,62,137,8.0,218,8,4396,13,1
843,438,1848,8,47,44,8.0,98,58,1799,13,1
844,1926,6391,9,58,195,8.0,165,39,6563,14,1
845,382,1227,9,41,38,8.0,66,12,1309,15,1
846,887,2459,8,49,90,8.0,154,50,3053,3,1
847,262,809,14,82,26,8.0,198,51,1331,13,1
848,1994,6930,15,63,202,8.0,49,37,7739,12,1
849,1054,1432,20,100,106,8.0,250,5,3436,3,0
850,1231,4312,12,72,124,8.0,283,20,4995,2,1
851,227,312,3,16,23,8.0,82,40,512,8,0
852,1524,2880,18,98,154,8.0,235,27,5340,7,0
853,498,1025,7,46,50,8.0,114,16,1439,17,1
854,1806,3353,10,65,183,8.0,212,48,4701,14,1
855,489,1342,20,98,49,8.0,112,39,2079,5,1
856,462,1319,6,51,46,8.0,262,66,1664,11,1
857,169,649,10,61,17,8.0,123,56,894,1,1
858,996,2926,8,55,101,8.0,259,16,3202,12,1
859,1173,5263,5,46,118,8.0,236,68,4720,20,1
860,224,757,19,91,22,8.0,83,46,1361,2,1
861,1573,5506,19,92,159,8.0,72,11,6869,20,1
862,961,4317,18,99,97,8.0,240,1,4896,11,1
863,1096,1826,5,34,111,8.0,135,62,2223,4,0
864,937,2993,17,101,95,8.0,286,61,4098,8,1
865,861,3519,6,55,87,8.0,284,82,3707,11,1
866,1163,5096,10,64,117,8.0,217,76,5329,19,1
867,394,968,3,29,40,8.0,165,87,1221,1,1
868,445,1067,3,19,45,8.0,82,29,1126,2,1
869,1737,1998,5,49,176,8.0,268,41,3430,19,0
870,1897,7867,18,85,192,8.0,52,6,8932,11,1
871,809,3452,20,100,82,8.0,129,41,4187,17,1
872,614,2502,4,24,62,8.0,116,21,2193,1,1
873,1323,2162,6,61,134,8.0,288,80,3207,14,0
874,876,1679,11,48,88,8.0,61,65,2105,3,0
875,148,638,7,64,15,8.0,270,78,908,8,1
876,396,1218,4,31,40,8.0,153,59,1253,20,1
877,1460,4585,18,77,148,8.0,42,59,5643,18,1
878,1351,3167,11,75,137,8.0,226,23,4018,19,1
879,151,466,13,61,15,8.0,57,66,838,5,1
880,521,727,2,19,52,8.0,93,14,869,1,1
881,539,2324,19,109,54,8.0,245,27,3209,19,1
882,1376,5917,20,85,139,8.0,71,17,6686,1,1
883,137,545,5,34,13,8.0,117,94,717,16,1
884,297,520,16,84,30,8.0,127,89,1142,2,0
885,1619,6546,10,55,164,8.0,188,87,6477,17,1
886,439,1489,7,49,44,8.0,243,96,1574,5,1
887,1340,2293,13,67,135,8.0,92,61,3727,9,0
888,552,2149,19,83,56,8.0,85,89,2638,4,1
889,288,328,16,68,29,8.0,89,29,932,16,0
890,562,1940,20,88,56,8.0,133,38,2421,18,1
891,1472,6611,10,60,149,8.0,174,46,5819,9,1
892,1725,4133,14,68,174,8.0,33,8,5303,18,1
893,1677,5200,17,94,170,8.0,240,82,6713,9,1
894,854,1368,14,90,86,8.0,280,11,2738,17,0
895,1369,3459,2,30,138,6.985674416071157,257,79,3175,5,1
896,489,587,19,85,49,8.0,40,92,1584,20,0
897,656,2215,4,32,66,8.0,171,56,2085,14,1
898,1803,6597,18,98,182,8.0,249,16,7141,11,1
899,124,371,6,32,12,8.0,122,43,577,16,1
900,262,929,7,56,26,8.0,272,13,1174,14,1
901,494,1659,18,101,50,8.0,269,11,2446,1,1
902,150,633,18,76,15,8.0,68,75,970,9,1
903,444,1143,2,33,45,8.0,163,39,1166,17,1
904,1207,3372,8,42,122,8.0,36,0,3680,18,1
905,900,1960,17,74,91,8.0,106,4,2791,16,1
906,1796,3781,6,51,182,8.0,249,81,4857,17,1
907,1653,6324,17,101,167,8.0,293,61,7692,14,1
908,749,3175,5,42,75,8.0,276,84,3188,7,1
909,592,1153,12,52,60,8.0,41,27,1734,9,1
910,821,1931,15,90,83,8.0,280,31,3180,1,1
911,1221,2569,14,77,123,8.0,252,61,3665,18,0
912,609,2414,9,66,61,8.0,264,66,2473,16,1
913,1285,5538,16,99,130,8.0,277,2,7315,2,1
914,877,3632,19,98,89,8.0,161,90,4348,14,1
915,1148,1148,8,41,116,8.0,87,79,1991,15,0
916,928,1336,20,84,94,8.0,35,13,2827,5,0
917,659,2711,10,50,66,8.0,36,1,2872,8,1
918,1902,5218,12,65,192,8.0,203,76,5846,4,1
919,1550,3406,11,60,157,8.0,121,90,4415,19,0
920,366,844,15,74,37,8.0,163,32,1320,8,1
921,1750,6736,17,83,177,8.0,65,32,7224,10,1
922,1026,3904,9,67,104,8.0,293,51,4219,15,1
923,1799,6954,2,14,182,8.0,65,67,5763,18,1
924,1619,6376,13,72,164,8.0,150,64,6856,6,1
925,907,959,4,37,92,8.0,149,75,1366,3,0
926,142,513,3,22,14,8.0,32,11,647,17,1
927,610,1868,17,85,61,8.0,210,51,2576,3,1
928,1129,1963,5,37,114,8.0,175,50,2642,15,1
929,1303,3900,3,29,132,8.0,164,94,3441,6,1
930,589,1964,13,79,59,8.0,250,91,2279,13,1
931,364,1062,18,83,36,8.0,95,75,1729,2,1
932,1686,3549,11,72,170,8.0,262,87,4673,14,0
933,1970,3358,9,71,199,8.0,263,74,4952,10,0
934,1098,1229,19,103,111,8.0,253,72,3470,7,0
935,426,430,19,88,43,8.0,122,21,1396,11,0
936,617,1298,19,78,62,8.0,73,61,2145,1,0
937,134,226,3,34,13,8.0,158,91,480,15,0
938,1837,4832,13,60,186,8.0,100,75,6121,15,1
939,323,934,11,44,32,8.0,44,60,1202,19,1
940,1195,2635,9,53,121,8.0,105,25,3431,19,1
941,620,1369,20,99,62,8.0,156,67,2487,18,0
942,1152,4114,11,51,116,8.0,60,34,4412,18,1
943,1337,1337,12,71,135,8.0,284,6,3131,17,0
944,1676,7530,15,79,169,8.0,207,23,7681,13,1
945,492,1196,16,74,49,8.0,66,38,1729,13,1
946,120,359,11,70,12,8.0,249,99,693,3,1
947,360,612,5,46,36,8.0,280,76,996,7,0
948,1810,2852,8,43,183,8.0,100,27,3976,20,0
949,1760,5790,12,53,178,8.0,68,76,5772,19,1
950,1235,5433,4,22,125,8.0,117,35,4114,12,1
951,1240,5163,6,54,125,8.0,254,60,5080,1,1
952,1363,5792,3,24,138,8.0,77,76,4419,18,1
953,433,1161,13,72,43,8.0,240,74,1573,13,1
954,1837,3910,6,45,186,8.0,223,14,4695,1,1
955,895,3254,8,59,90,8.0,205,82,3367,7,1
956,827,2323,5,35,83,8.0,146,92,2323,14,1
957,1085,4135,12,61,110,8.0,129,23,4061,11,1
958,189,640,10,48,19,8.0,53,32,908,8,1
959,415,892,5,29,42,8.0,126,93,1139,15,1
960,1502,1581,10,67,152,8.0,192,98,3570,13,0
961,257,486,13,77,26,8.0,272,45,962,7,0
962,1245,4826,17,101,126,8.0,254,3,6218,8,1
963,566,1419,2,8,57,8.0,38,93,1268,6,1
964,839,3223,9,49,85,8.0,67,2,3175,13,1
965,648,2193,2,39,65,8.0,259,33,2128,10,1
966,775,1507,20,110,78,8.0,283,8,2908,2,0
967,1466,3566,5,33,148,8.0,45,51,3427,18,1
968,664,2146,15,87,67,8.0,219,3,2785,13,1
969,1176,4758,15,75,119,8.0,128,22,5026,14,1
970,1004,1004,10,60,101,8.0,128,45,2198,5,0
971,1360,6084,10,62,137,8.0,203,7,5554,7,1
972,1879,4338,18,92,190,8.0,248,48,5850,18,0
973,1491,1911,16,78,151,8.0,104,26,3899,19,0
974,508,1029,11,61,51,8.0,220,26,1555,19,1
975,159,596,18,101,16,8.0,201,93,1078,11,1
976,598,1749,10,63,60,8.0,169,69,2016,13,1
977,1230,1489,5,38,124,8.0,192,92,2412,4,0
978,197,442,15,59,20,8.0,34,57,800,4,1
979,1043,1048,4,16,105,8.0,31,90,1198,12,0
980,1234,1291,13,72,125,8.0,178,83,2951,16,0
981,735,1188,2,22,74,7.478900110370548,171,99,1222,7,0
982,1564,3285,2,7,158,8.0,49,50,2470,17,1
